date,price
2017-03-27 05:54:00,10.56
2017-03-27 06:00:00,10.52
2017-03-27 06:06:00,10.55
2017-03-27 06:12:00,10.54
2017-03-27 06:18:00,10.51
2017-03-27 06:24:00,10.48
2017-03-27 06:30:00,10.45
2017-03-27 06:36:00,10.43
2017-03-27 06:42:00,10.43
2017-03-27 06:48:00,10.42
2017-03-27 06:54:00,10.42
2017-03-27 07:00:00,10.41
2017-03-27 07:06:00,10.4
2017-03-27 07:12:00,10.42
2017-03-27 07:18:00,10.47
2017-03-27 07:24:00,10.44
2017-03-27 07:30:00,10.43
2017-03-27 07:36:00,10.42
2017-03-27 07:42:00,10.42
2017-03-27 07:48:00,10.41
2017-03-27 07:54:00,10.4
2017-03-27 08:00:00,10.44
2017-03-27 08:06:00,10.46
2017-03-27 08:12:00,10.46
2017-03-27 08:18:00,10.53
2017-03-27 08:24:00,10.51
2017-03-27 08:30:00,10.46
2017-03-27 08:36:00,10.49
2017-03-27 08:42:00,10.52
2017-03-27 08:48:00,10.49
2017-03-27 08:54:00,10.49
2017-03-27 09:00:00,10.45
2017-03-27 09:06:00,10.44
2017-03-27 09:12:00,10.43
2017-03-27 09:18:00,10.45
2017-03-27 09:24:00,10.52
2017-03-27 09:30:00,10.47
2017-03-27 09:36:00,10.46
2017-03-27 09:42:00,10.46
2017-03-27 09:48:00,10.45
2017-03-27 09:54:00,10.45
2017-03-27 10:00:00,10.46
2017-03-27 10:06:00,10.46
2017-03-27 10:12:00,10.5
2017-03-27 10:18:00,10.51
2017-03-27 10:24:00,10.57
2017-03-27 10:30:00,10.62
2017-03-27 10:36:00,10.65
2017-03-27 10:42:00,10.61
2017-03-27 10:48:00,10.71
2017-03-27 10:54:00,10.86
2017-03-27 11:00:00,11.06
2017-03-27 11:06:00,11.15
2017-03-27 11:12:00,11.25
2017-03-27 11:18:00,11.29
2017-03-27 11:24:00,11.31
2017-03-27 11:30:00,11.35
2017-03-27 11:36:00,11.38
2017-03-27 11:42:00,11.43
2017-03-27 11:48:00,11.49
2017-03-27 11:54:00,11.5
2017-03-27 12:00:00,11.45
2017-03-27 12:06:00,11.44
2017-03-27 12:12:00,11.44
2017-03-27 12:18:00,11.31
2017-03-27 12:24:00,11.28
2017-03-27 12:30:00,11.11
2017-03-27 12:36:00,11.2
2017-03-27 12:42:00,10.85
2017-03-27 12:48:00,10.95
2017-03-27 12:54:00,11.16
2017-03-27 13:00:00,11.47
2017-03-27 13:06:00,11.3
2017-03-27 13:12:00,11.28
2017-03-27 13:18:00,11.38
2017-03-27 13:24:00,12.11
2017-03-27 13:30:00,12.44
2017-03-27 13:36:00,12.32
2017-03-27 13:42:00,12.24
2017-03-27 13:48:00,12.36
2017-03-27 13:54:00,12.42
2017-03-27 14:00:00,12.38
2017-03-27 14:06:00,12.46
2017-03-27 14:12:00,12.57
2017-03-27 14:18:00,12.45
2017-03-27 14:24:00,12.33
2017-03-27 14:30:00,12.25
2017-03-27 14:36:00,12.48
2017-03-27 14:42:00,12.6
2017-03-27 14:48:00,12.31
2017-03-27 14:54:00,12.29
2017-03-27 15:00:00,12.16
2017-03-27 15:06:00,12.26
2017-03-27 15:12:00,12.26
2017-03-27 15:18:00,12.42
2017-03-27 15:24:00,12.43
2017-03-27 15:30:00,12.59
2017-03-27 15:36:00,12.66
2017-03-27 15:42:00,12.44
2017-03-27 15:48:00,12.47
2017-03-27 15:54:00,12.46
2017-03-27 16:00:00,12.43
2017-03-27 16:06:00,12.94
2017-03-27 16:12:00,12.84
2017-03-27 16:18:00,13.23
2017-03-27 16:24:00,13.12
2017-03-27 16:30:00,13.13
2017-03-27 16:36:00,12.92
2017-03-27 16:42:00,12.55
2017-03-27 16:48:00,12.48
2017-03-27 16:54:00,12.32
2017-03-27 17:00:00,12.17
2017-03-27 17:06:00,12.08
2017-03-27 17:12:00,12
2017-03-27 17:18:00,11.93
2017-03-27 17:24:00,11.88
2017-03-27 17:30:00,11.83
2017-03-27 17:36:00,11.88
2017-03-27 17:42:00,11.95
2017-03-27 17:48:00,12
2017-03-27 17:54:00,12.05
2017-03-27 18:00:00,12.03
2017-03-27 18:06:00,12.02
2017-03-27 18:12:00,12.25
2017-03-27 18:18:00,12.17
2017-03-27 18:24:00,12.2
2017-03-27 18:30:00,12.23
2017-03-27 18:36:00,12.14
2017-03-27 18:42:00,12.07
2017-03-27 18:48:00,11.99
2017-03-27 18:54:00,12.05
2017-03-27 19:00:00,12.15
2017-03-27 19:06:00,12.25
2017-03-27 19:12:00,11.99
2017-03-27 19:18:00,12.01
2017-03-27 19:24:00,11.93
2017-03-27 19:30:00,11.81
2017-03-27 19:36:00,11.81
2017-03-27 19:42:00,11.71
2017-03-27 19:48:00,11.75
2017-03-27 19:54:00,11.75
2017-03-27 20:00:00,11.74
2017-03-27 20:06:00,11.78
2017-03-27 20:12:00,11.76
2017-03-27 20:18:00,11.77
2017-03-27 20:24:00,11.74
2017-03-27 20:30:00,11.79
2017-03-27 20:36:00,11.83
2017-03-27 20:42:00,11.86
2017-03-27 20:48:00,11.87
2017-03-27 20:54:00,11.92
2017-03-27 21:00:00,11.87
2017-03-27 21:06:00,11.87
2017-03-27 21:12:00,11.86
2017-03-27 21:18:00,11.88
2017-03-27 21:24:00,11.87
2017-03-27 21:30:00,11.87
2017-03-27 21:36:00,12.07
2017-03-27 21:42:00,11.93
2017-03-27 21:48:00,11.91
2017-03-27 21:54:00,11.92
2017-03-27 22:00:00,11.99
2017-03-27 22:06:00,12.06
2017-03-27 22:12:00,12.27
2017-03-27 22:18:00,13.17
2017-03-27 22:24:00,12.89
2017-03-27 22:30:00,13.17
2017-03-27 22:36:00,13.05
2017-03-27 22:42:00,12.97
2017-03-27 22:48:00,13.09
2017-03-27 22:54:00,13.06
2017-03-27 23:00:00,13.02
2017-03-27 23:06:00,12.98
2017-03-27 23:12:00,12.86
2017-03-27 23:18:00,12.61
2017-03-27 23:24:00,12.4
2017-03-27 23:30:00,12.24
2017-03-27 23:36:00,12.2
2017-03-27 23:42:00,12.18
2017-03-27 23:48:00,12.08
2017-03-27 23:54:00,12.09
2017-03-28 00:00:00,12.12
2017-03-28 00:06:00,12.19
2017-03-28 00:12:00,12.21
2017-03-28 00:18:00,12.3
2017-03-28 00:24:00,12.14
2017-03-28 00:30:00,12.26
2017-03-28 00:36:00,12.36
2017-03-28 00:42:00,12.4
2017-03-28 00:48:00,12.27
2017-03-28 00:54:00,12.25
2017-03-28 01:00:00,12.21
2017-03-28 01:06:00,12.26
2017-03-28 01:12:00,12.29
2017-03-28 01:18:00,12.27
2017-03-28 01:24:00,12.3
2017-03-28 01:30:00,12.24
2017-03-28 01:36:00,12.28
2017-03-28 01:42:00,12.22
2017-03-28 01:48:00,12.22
2017-03-28 01:54:00,12.26
2017-03-28 02:00:00,12.28
2017-03-28 02:06:00,12.29
2017-03-28 02:12:00,12.32
2017-03-28 02:18:00,12.26
2017-03-28 02:24:00,12.18
2017-03-28 02:30:00,12.11
2017-03-28 02:36:00,12.11
2017-03-28 02:42:00,12.12
2017-03-28 02:48:00,12.08
2017-03-28 02:54:00,12.13
2017-03-28 03:00:00,12.16
2017-03-28 03:06:00,12.17
2017-03-28 03:12:00,12.17
2017-03-28 03:18:00,12.15
2017-03-28 03:24:00,12.16
2017-03-28 03:30:00,12.15
2017-03-28 03:36:00,12.19
2017-03-28 03:42:00,12.19
2017-03-28 03:48:00,12.17
2017-03-28 03:54:00,12.18
2017-03-28 04:00:00,12.16
2017-03-28 04:06:00,12.11
2017-03-28 04:12:00,12.14
2017-03-28 04:18:00,12.16
2017-03-28 04:24:00,12.16
2017-03-28 04:30:00,12.14
2017-03-28 04:36:00,12.18
2017-03-28 04:42:00,12.2
2017-03-28 04:48:00,12.25
2017-03-28 04:54:00,12.26
2017-03-28 05:00:00,12.21
2017-03-28 05:06:00,12.22
2017-03-28 05:12:00,12.18
2017-03-28 05:18:00,12.19
2017-03-28 05:24:00,12.17
2017-03-28 05:30:00,12.18
2017-03-28 05:36:00,12.14
2017-03-28 05:42:00,12.13
2017-03-28 05:48:00,12.09
2017-03-28 05:54:00,12.08
2017-03-28 06:00:00,12.19
2017-03-28 06:06:00,12.08
2017-03-28 06:12:00,12.19
2017-03-28 06:18:00,12.2
2017-03-28 06:24:00,12.24
2017-03-28 06:30:00,12.28
2017-03-28 06:36:00,12.33
2017-03-28 06:42:00,12.38
2017-03-28 06:48:00,12.4
2017-03-28 06:54:00,12.41
2017-03-28 07:00:00,12.45
2017-03-28 07:06:00,12.52
2017-03-28 07:12:00,12.54
2017-03-28 07:18:00,12.55
2017-03-28 07:24:00,12.52
2017-03-28 07:30:00,12.55
2017-03-28 07:36:00,12.55
2017-03-28 07:42:00,12.64
2017-03-28 07:48:00,12.67
2017-03-28 07:54:00,12.76
2017-03-28 08:00:00,12.75
2017-03-28 08:06:00,12.79
2017-03-28 08:12:00,12.81
2017-03-28 08:18:00,12.81
2017-03-28 08:24:00,12.86
2017-03-28 08:30:00,12.87
2017-03-28 08:36:00,12.89
2017-03-28 08:42:00,12.87
2017-03-28 08:48:00,12.8
2017-03-28 08:54:00,12.76
2017-03-28 09:00:00,12.57
2017-03-28 09:06:00,12.51
2017-03-28 09:12:00,12.52
2017-03-28 09:18:00,12.52
2017-03-28 09:24:00,12.48
2017-03-28 09:30:00,12.25
2017-03-28 09:36:00,12.26
2017-03-28 09:42:00,12.4
2017-03-28 09:48:00,12.27
2017-03-28 09:54:00,12.33
2017-03-28 10:00:00,12.38
2017-03-28 10:06:00,12.42
2017-03-28 10:12:00,12.36
2017-03-28 10:18:00,12.46
2017-03-28 10:24:00,12.34
2017-03-28 10:30:00,12.43
2017-03-28 10:36:00,12.36
2017-03-28 10:42:00,12.4
2017-03-28 10:48:00,12.39
2017-03-28 10:54:00,12.5
2017-03-28 11:00:00,12.48
2017-03-28 11:06:00,12.43
2017-03-28 11:12:00,12.45
2017-03-28 11:18:00,12.28
2017-03-28 11:24:00,12.25
2017-03-28 11:30:00,12.18
2017-03-28 11:36:00,11.95
2017-03-28 11:42:00,12.1
2017-03-28 11:48:00,11.98
2017-03-28 11:54:00,12
2017-03-28 12:00:00,11.84
2017-03-28 12:06:00,12.1
2017-03-28 12:12:00,11.91
2017-03-28 12:18:00,12.05
2017-03-28 12:24:00,12.01
2017-03-28 12:30:00,11.89
2017-03-28 12:36:00,12.06
2017-03-28 12:42:00,12.55
2017-03-28 12:48:00,12.39
2017-03-28 12:54:00,12.39
2017-03-28 13:00:00,12.68
2017-03-28 13:06:00,12.37
2017-03-28 13:12:00,12.64
2017-03-28 13:18:00,12.85
2017-03-28 13:24:00,12.5
2017-03-28 13:30:00,12.29
2017-03-28 13:36:00,12.34
2017-03-28 13:42:00,12.43
2017-03-28 13:48:00,12.44
2017-03-28 13:54:00,12.4
2017-03-28 14:00:00,12.48
2017-03-28 14:06:00,12.25
2017-03-28 14:12:00,12.15
2017-03-28 14:18:00,12.08
2017-03-28 14:24:00,12
2017-03-28 14:30:00,11.92
2017-03-28 14:36:00,12.06
2017-03-28 14:42:00,12.31
2017-03-28 14:48:00,11.95
2017-03-28 14:54:00,12.19
2017-03-28 15:00:00,12.44
2017-03-28 15:06:00,12.55
2017-03-28 15:12:00,12.69
2017-03-28 15:18:00,12.83
2017-03-28 15:24:00,12.88
2017-03-28 15:30:00,12.98
2017-03-28 15:36:00,13.1
2017-03-28 15:42:00,13.05
2017-03-28 15:48:00,12.96
2017-03-28 15:54:00,13.07
2017-03-28 16:00:00,12.83
2017-03-28 16:06:00,12.86
2017-03-28 16:12:00,12.9
2017-03-28 16:18:00,13.05
2017-03-28 16:24:00,13.02
2017-03-28 16:30:00,12.96
2017-03-28 16:36:00,13.15
2017-03-28 16:42:00,12.96
2017-03-28 16:48:00,13
2017-03-28 16:54:00,13.23
2017-03-28 17:00:00,13.23
2017-03-28 17:06:00,13.27
2017-03-28 17:12:00,13.32
2017-03-28 17:18:00,13.66
2017-03-28 17:24:00,13.73
2017-03-28 17:30:00,13.41
2017-03-28 17:36:00,13.75
2017-03-28 17:42:00,13.68
2017-03-28 17:48:00,13.61
2017-03-28 17:54:00,13.85
2017-03-28 18:00:00,13.88
2017-03-28 18:06:00,13.67
2017-03-28 18:12:00,13.65
2017-03-28 18:18:00,13.78
2017-03-28 18:24:00,13.67
2017-03-28 18:30:00,13.72
2017-03-28 18:36:00,13.34
2017-03-28 18:42:00,13.39
2017-03-28 18:48:00,13.38
2017-03-28 18:54:00,13.58
2017-03-28 19:00:00,13.67
2017-03-28 19:06:00,13.72
2017-03-28 19:12:00,14
2017-03-28 19:18:00,13.94
2017-03-28 19:24:00,13.78
2017-03-28 19:30:00,13.6
2017-03-28 19:36:00,13.78
2017-03-28 19:42:00,13.28
2017-03-28 19:48:00,13.38
2017-03-28 19:54:00,13.31
2017-03-28 20:00:00,13.09
2017-03-28 20:06:00,13.28
2017-03-28 20:12:00,13.52
2017-03-28 20:18:00,13.76
2017-03-28 20:24:00,13.87
2017-03-28 20:30:00,13.8
2017-03-28 20:36:00,13.67
2017-03-28 20:42:00,13.68
2017-03-28 20:48:00,13.62
2017-03-28 20:54:00,13.63
2017-03-28 21:00:00,13.25
2017-03-28 21:06:00,13.29
2017-03-28 21:12:00,12.8
2017-03-28 21:18:00,12.94
2017-03-28 21:24:00,12.89
2017-03-28 21:30:00,12.75
2017-03-28 21:36:00,12.85
2017-03-28 21:42:00,12.9
2017-03-28 21:48:00,12.87
2017-03-28 21:54:00,13.15
2017-03-28 22:00:00,13.23
2017-03-28 22:06:00,13.18
2017-03-28 22:12:00,13.21
2017-03-28 22:18:00,13.26
2017-03-28 22:24:00,13.31
2017-03-28 22:30:00,13.26
2017-03-28 22:36:00,13.26
2017-03-28 22:42:00,13.2
2017-03-28 22:48:00,13.18
2017-03-28 22:54:00,13.1
2017-03-28 23:00:00,13.06
2017-03-28 23:06:00,12.83
2017-03-28 23:12:00,12.76
2017-03-28 23:18:00,12.75
2017-03-28 23:24:00,12.71
2017-03-28 23:30:00,12.65
2017-03-28 23:36:00,12.79
2017-03-28 23:42:00,12.69
2017-03-28 23:48:00,12.74
2017-03-28 23:54:00,12.68
2017-03-29 00:00:00,12.65
2017-03-29 00:06:00,12.59
2017-03-29 00:12:00,12.67
2017-03-29 00:18:00,12.61
2017-03-29 00:24:00,12.53
2017-03-29 00:30:00,12.48
2017-03-29 00:36:00,12.45
2017-03-29 00:42:00,12.54
2017-03-29 00:48:00,12.46
2017-03-29 00:54:00,12.43
2017-03-29 01:00:00,12.23
2017-03-29 01:06:00,12.27
2017-03-29 01:12:00,12.17
2017-03-29 01:18:00,12.06
2017-03-29 01:24:00,12.03
2017-03-29 01:30:00,11.92
2017-03-29 01:36:00,11.97
2017-03-29 01:42:00,12.12
2017-03-29 01:48:00,12.44
2017-03-29 01:54:00,12.41
2017-03-29 02:00:00,12.62
2017-03-29 02:06:00,12.71
2017-03-29 02:12:00,12.82
2017-03-29 02:18:00,12.76
2017-03-29 02:24:00,12.89
2017-03-29 02:30:00,12.88
2017-03-29 02:36:00,13.01
2017-03-29 02:42:00,13.05
2017-03-29 02:48:00,12.98
2017-03-29 02:54:00,13.13
2017-03-29 03:00:00,13.28
2017-03-29 03:06:00,13.36
2017-03-29 03:12:00,13.37
2017-03-29 03:18:00,13.37
2017-03-29 03:24:00,13.38
2017-03-29 03:30:00,13.18
2017-03-29 03:36:00,13.08
2017-03-29 03:42:00,13.15
2017-03-29 03:48:00,13.09
2017-03-29 03:54:00,13.04
2017-03-29 04:00:00,13.1
2017-03-29 04:06:00,13.08
2017-03-29 04:12:00,13.09
2017-03-29 04:18:00,13.03
2017-03-29 04:24:00,13.08
2017-03-29 04:30:00,12.99
2017-03-29 04:36:00,13.05
2017-03-29 04:42:00,12.88
2017-03-29 04:48:00,12.72
2017-03-29 04:54:00,12.47
2017-03-29 05:00:00,12.49
2017-03-29 05:06:00,12.31
2017-03-29 05:12:00,12.41
2017-03-29 05:18:00,11.99
2017-03-29 05:24:00,12.01
2017-03-29 05:30:00,12.13
2017-03-29 05:36:00,12.33
2017-03-29 05:42:00,12.38
2017-03-29 05:48:00,12.61
2017-03-29 05:54:00,12.7
2017-03-29 06:00:00,12.63
2017-03-29 06:06:00,12.7
2017-03-29 06:12:00,12.69
2017-03-29 06:18:00,12.56
2017-03-29 06:24:00,12.55
2017-03-29 06:30:00,12.55
2017-03-29 06:36:00,12.63
2017-03-29 06:42:00,12.73
2017-03-29 06:48:00,12.75
2017-03-29 06:54:00,12.84
2017-03-29 07:00:00,12.86
2017-03-29 07:06:00,12.8
2017-03-29 07:12:00,12.89
2017-03-29 07:18:00,12.74
2017-03-29 07:24:00,12.73
2017-03-29 07:30:00,12.58
2017-03-29 07:36:00,12.54
2017-03-29 07:42:00,12.55
2017-03-29 07:48:00,12.5
2017-03-29 07:54:00,12.49
2017-03-29 08:00:00,12.54
2017-03-29 08:06:00,12.51
2017-03-29 08:12:00,12.74
2017-03-29 08:18:00,12.62
2017-03-29 08:24:00,12.54
2017-03-29 08:30:00,12.67
2017-03-29 08:36:00,12.68
2017-03-29 08:42:00,12.7
2017-03-29 08:48:00,12.77
2017-03-29 08:54:00,12.76
2017-03-29 09:00:00,12.81
2017-03-29 09:06:00,12.76
2017-03-29 09:12:00,12.9
2017-03-29 09:18:00,12.85
2017-03-29 09:24:00,12.89
2017-03-29 09:30:00,12.95
2017-03-29 09:36:00,12.98
2017-03-29 09:42:00,12.97
2017-03-29 09:48:00,13.02
2017-03-29 09:54:00,13.07
2017-03-29 10:00:00,12.96
2017-03-29 10:06:00,13
2017-03-29 10:12:00,12.97
2017-03-29 10:18:00,13.1
2017-03-29 10:24:00,13.05
2017-03-29 10:30:00,13.1
2017-03-29 10:36:00,13.08
2017-03-29 10:42:00,13.12
2017-03-29 10:48:00,13.27
2017-03-29 10:54:00,13.36
2017-03-29 11:00:00,13.56
2017-03-29 11:06:00,13.54
2017-03-29 11:12:00,13.32
2017-03-29 11:18:00,13.15
2017-03-29 11:24:00,13.15
2017-03-29 11:30:00,13.23
2017-03-29 11:36:00,13.3
2017-03-29 11:42:00,13.43
2017-03-29 11:48:00,13.33
2017-03-29 11:54:00,13.45
2017-03-29 12:00:00,13.4
2017-03-29 12:06:00,13.4
2017-03-29 12:12:00,13.55
2017-03-29 12:18:00,13.47
2017-03-29 12:24:00,13.59
2017-03-29 12:30:00,13.76
2017-03-29 12:36:00,13.82
2017-03-29 12:42:00,13.77
2017-03-29 12:48:00,13.79
2017-03-29 12:54:00,13.79
2017-03-29 13:00:00,13.96
2017-03-29 13:06:00,13.95
2017-03-29 13:12:00,13.79
2017-03-29 13:18:00,13.52
2017-03-29 13:24:00,14.05
2017-03-29 13:30:00,14.16
2017-03-29 13:36:00,13.9
2017-03-29 13:42:00,14.19
2017-03-29 13:48:00,14.29
2017-03-29 13:54:00,14.31
2017-03-29 14:00:00,14.18
2017-03-29 14:06:00,14.2
2017-03-29 14:12:00,14.15
2017-03-29 14:18:00,14.19
2017-03-29 14:24:00,14.09
2017-03-29 14:30:00,14.13
2017-03-29 14:36:00,14.12
2017-03-29 14:42:00,14.19
2017-03-29 14:48:00,14.16
2017-03-29 14:54:00,14.37
2017-03-29 15:00:00,14.5
2017-03-29 15:06:00,14.63
2017-03-29 15:12:00,14.54
2017-03-29 15:18:00,14.48
2017-03-29 15:24:00,14.41
2017-03-29 15:30:00,14.44
2017-03-29 15:36:00,14.46
2017-03-29 15:42:00,14.56
2017-03-29 15:48:00,14.52
2017-03-29 15:54:00,14.47
2017-03-29 16:00:00,14.47
2017-03-29 16:06:00,14.56
2017-03-29 16:12:00,14.6
2017-03-29 16:18:00,14.52
2017-03-29 16:24:00,14.6
2017-03-29 16:30:00,14.47
2017-03-29 16:36:00,14.37
2017-03-29 16:42:00,14.35
2017-03-29 16:48:00,14.49
2017-03-29 16:54:00,14.35
2017-03-29 17:00:00,14.32
2017-03-29 17:06:00,14.22
2017-03-29 17:12:00,14.27
2017-03-29 17:18:00,14.26
2017-03-29 17:24:00,14.09
2017-03-29 17:30:00,14.25
2017-03-29 17:36:00,14.14
2017-03-29 17:42:00,14.14
2017-03-29 17:48:00,14.14
2017-03-29 17:54:00,14.17
2017-03-29 18:00:00,14.16
2017-03-29 18:06:00,14.22
2017-03-29 18:12:00,14.17
2017-03-29 18:18:00,14.15
2017-03-29 18:24:00,14.15
2017-03-29 18:30:00,14.1
2017-03-29 18:36:00,14.04
2017-03-29 18:42:00,14.03
2017-03-29 18:48:00,14.01
2017-03-29 18:54:00,14.04
2017-03-29 19:00:00,14.04
2017-03-29 19:06:00,14.04
2017-03-29 19:12:00,14.09
2017-03-29 19:18:00,14.16
2017-03-29 19:24:00,14.15
2017-03-29 19:30:00,14.19
2017-03-29 19:36:00,14.1
2017-03-29 19:42:00,14.17
2017-03-29 19:48:00,14.23
2017-03-29 19:54:00,14.2
2017-03-29 20:00:00,14.21
2017-03-29 20:06:00,14.27
2017-03-29 20:12:00,14.32
2017-03-29 20:18:00,14.25
2017-03-29 20:24:00,14.18
2017-03-29 20:30:00,14.25
2017-03-29 20:36:00,14.24
2017-03-29 20:42:00,14.29
2017-03-29 20:48:00,14.26
2017-03-29 20:54:00,14.35
2017-03-29 21:00:00,14.33
2017-03-29 21:06:00,14.38
2017-03-29 21:12:00,14.38
2017-03-29 21:18:00,14.4
2017-03-29 21:24:00,14.4
2017-03-29 21:30:00,14.4
2017-03-29 21:36:00,14.44
2017-03-29 21:42:00,14.48
2017-03-29 21:48:00,14.49
2017-03-29 21:54:00,14.5
2017-03-29 22:00:00,14.48
2017-03-29 22:06:00,14.5
2017-03-29 22:12:00,14.49
2017-03-29 22:18:00,14.49
2017-03-29 22:24:00,14.5
2017-03-29 22:30:00,14.49
2017-03-29 22:36:00,14.49
2017-03-29 22:42:00,14.48
2017-03-29 22:48:00,14.49
2017-03-29 22:54:00,14.49
2017-03-29 23:00:00,14.48
2017-03-29 23:06:00,14.5
2017-03-29 23:12:00,14.5
2017-03-29 23:18:00,14.48
2017-03-29 23:24:00,14.48
2017-03-29 23:30:00,14.48
2017-03-29 23:36:00,14.48
2017-03-29 23:42:00,14.48
2017-03-29 23:48:00,14.43
2017-03-29 23:54:00,14.36
2017-03-30 00:00:00,14.35
2017-03-30 00:06:00,14.31
2017-03-30 00:12:00,14.12
2017-03-30 00:18:00,14.12
2017-03-30 00:24:00,13.94
2017-03-30 00:30:00,14.13
2017-03-30 00:36:00,14.13
2017-03-30 00:42:00,14.14
2017-03-30 00:48:00,14.14
2017-03-30 00:54:00,14.24
2017-03-30 01:00:00,14.2
2017-03-30 01:06:00,14.11
2017-03-30 01:12:00,14.1
2017-03-30 01:18:00,14.07
2017-03-30 01:24:00,14.09
2017-03-30 01:30:00,14.07
2017-03-30 01:36:00,14.11
2017-03-30 01:42:00,14.13
2017-03-30 01:48:00,14.2
2017-03-30 01:54:00,14.15
2017-03-30 02:00:00,14.14
2017-03-30 02:06:00,14.09
2017-03-30 02:12:00,14.02
2017-03-30 02:18:00,13.93
2017-03-30 02:24:00,13.93
2017-03-30 02:30:00,13.89
2017-03-30 02:36:00,13.82
2017-03-30 02:42:00,13.81
2017-03-30 02:48:00,13.8
2017-03-30 02:54:00,13.75
2017-03-30 03:00:00,13.73
2017-03-30 03:06:00,13.63
2017-03-30 03:12:00,13.66
2017-03-30 03:18:00,13.59
2017-03-30 03:24:00,13.59
2017-03-30 03:30:00,13.58
2017-03-30 03:36:00,13.46
2017-03-30 03:42:00,13.48
2017-03-30 03:48:00,13.41
2017-03-30 03:54:00,13.3
2017-03-30 04:00:00,13.3
2017-03-30 04:06:00,13.2
2017-03-30 04:12:00,13.22
2017-03-30 04:18:00,13.2
2017-03-30 04:24:00,13.17
2017-03-30 04:30:00,13.2
2017-03-30 04:36:00,13.16
2017-03-30 04:42:00,13.11
2017-03-30 04:48:00,13.1
2017-03-30 04:54:00,13.16
2017-03-30 05:00:00,13.19
2017-03-30 05:06:00,13.25
2017-03-30 05:12:00,13.17
2017-03-30 05:18:00,13.21
2017-03-30 05:24:00,13.29
2017-03-30 05:30:00,13.35
2017-03-30 05:36:00,13.26
2017-03-30 05:42:00,13.39
2017-03-30 05:48:00,13.44
2017-03-30 05:54:00,13.51
2017-03-30 06:00:00,13.54
2017-03-30 06:06:00,13.48
2017-03-30 06:12:00,13.52
2017-03-30 06:18:00,13.47
2017-03-30 06:24:00,13.47
2017-03-30 06:30:00,13.49
2017-03-30 06:36:00,13.48
2017-03-30 06:42:00,13.44
2017-03-30 06:48:00,13.45
2017-03-30 06:54:00,13.45
2017-03-30 07:00:00,13.45
2017-03-30 07:06:00,13.38
2017-03-30 07:12:00,13.45
2017-03-30 07:18:00,13.47
2017-03-30 07:24:00,13.43
2017-03-30 07:30:00,13.4
2017-03-30 07:36:00,13.41
2017-03-30 07:42:00,13.4
2017-03-30 07:48:00,13.4
2017-03-30 07:54:00,13.39
2017-03-30 08:00:00,13.39
2017-03-30 08:06:00,13.4
2017-03-30 08:12:00,13.41
2017-03-30 08:18:00,13.42
2017-03-30 08:24:00,13.43
2017-03-30 08:30:00,13.44
2017-03-30 08:36:00,13.41
2017-03-30 08:42:00,13.4
2017-03-30 08:48:00,13.42
2017-03-30 08:54:00,13.42
2017-03-30 09:00:00,13.41
2017-03-30 09:06:00,13.4
2017-03-30 09:12:00,13.4
2017-03-30 09:18:00,13.4
2017-03-30 09:24:00,13.38
2017-03-30 09:30:00,13.39
2017-03-30 09:36:00,13.38
2017-03-30 09:42:00,13.37
2017-03-30 09:48:00,13.37
2017-03-30 09:54:00,13.38
2017-03-30 10:00:00,13.37
2017-03-30 10:06:00,13.36
2017-03-30 10:12:00,13.36
2017-03-30 10:18:00,13.34
2017-03-30 10:24:00,13.35
2017-03-30 10:30:00,13.35
2017-03-30 10:36:00,13.35
2017-03-30 10:42:00,13.37
2017-03-30 10:48:00,13.39
2017-03-30 10:54:00,13.4
2017-03-30 11:00:00,13.39
2017-03-30 11:06:00,13.35
2017-03-30 11:12:00,13.36
2017-03-30 11:18:00,13.39
2017-03-30 11:24:00,13.4
2017-03-30 11:30:00,13.42
2017-03-30 11:36:00,13.44
2017-03-30 11:42:00,13.46
2017-03-30 11:48:00,13.47
2017-03-30 11:54:00,13.48
2017-03-30 12:00:00,13.5
2017-03-30 12:06:00,13.51
2017-03-30 12:12:00,13.51
2017-03-30 12:18:00,13.45
2017-03-30 12:24:00,13.45
2017-03-30 12:30:00,13.49
2017-03-30 12:36:00,13.47
2017-03-30 12:42:00,13.47
2017-03-30 12:48:00,13.55
2017-03-30 12:54:00,13.62
2017-03-30 13:00:00,13.63
2017-03-30 13:06:00,13.64
2017-03-30 13:12:00,13.62
2017-03-30 13:18:00,13.58
2017-03-30 13:24:00,13.67
2017-03-30 13:30:00,13.61
2017-03-30 13:36:00,13.54
2017-03-30 13:42:00,13.63
2017-03-30 13:48:00,13.64
2017-03-30 13:54:00,13.65
2017-03-30 14:00:00,13.61
2017-03-30 14:06:00,13.62
2017-03-30 14:12:00,13.62
2017-03-30 14:18:00,13.63
2017-03-30 14:24:00,13.63
2017-03-30 14:30:00,13.63
2017-03-30 14:36:00,13.59
2017-03-30 14:42:00,13.58
2017-03-30 14:48:00,13.59
2017-03-30 14:54:00,13.58
2017-03-30 15:00:00,13.59
2017-03-30 15:06:00,13.61
2017-03-30 15:12:00,13.56
2017-03-30 15:18:00,13.52
2017-03-30 15:24:00,13.5
2017-03-30 15:30:00,13.47
2017-03-30 15:36:00,13.45
2017-03-30 15:42:00,13.43
2017-03-30 15:48:00,13.39
2017-03-30 15:54:00,13.37
2017-03-30 16:00:00,13.42
2017-03-30 16:06:00,13.23
2017-03-30 16:12:00,13.26
