Timestamp,Temperature,Specific Conductivity,Conductivity,Salinity,Dissolved Oxygen,Dissolved Oxygen 2,Pressure,Depth,pH,Turbidity,Chlorophyll,Chlorophyll 2,BGA-PE,BGA-PE 2,FDOM,FDOM 2,Battery,Bat,Site
2017-03-16 15:18:00,4.22,18.28,11.02,10.67,111.7,13.55,1.48,1.03,8.57,2.88,2.1,7.8,4.1,0,5,18.63,6.4,NA,SERC
2017-03-16 15:24:00,4.22,18.28,11.02,10.67,111.8,13.57,1.48,1.03,8.57,2.86,2.2,8.2,4.2,0,5.1,19.15,6.4,NA,SERC
2017-03-16 15:30:00,4.25,18.26,11.03,10.66,112.3,13.61,1.48,1.03,8.57,2.85,2.2,8.3,4.3,0,5.1,19.13,6.4,NA,SERC
2017-03-16 15:36:00,4.23,18.25,11.01,10.65,112.1,13.6,1.48,1.03,8.57,3.01,2.2,8.2,4.3,1,5.2,19.36,6.4,NA,SERC
2017-03-16 15:42:00,4.26,18.24,11.02,10.65,112.4,13.63,1.48,1.03,8.58,2.93,2.4,9,4.5,1,5.2,19.29,6.4,NA,SERC
2017-03-16 15:48:00,4.21,18.23,11,10.64,112.2,13.62,1.48,1.03,8.57,3,2.2,8.1,4.3,1,5.1,19.02,6.4,NA,SERC
2017-03-16 15:54:00,4.19,18.22,10.98,10.63,112.1,13.61,1.48,1.03,8.57,3.08,2.4,8.8,4.5,1,5.1,19.11,6.4,NA,SERC
2017-03-16 16:00:00,4.18,18.21,10.97,10.62,112.3,13.64,1.48,1.03,8.57,3.11,2.6,9.4,4.9,2,5.2,19.31,6.4,NA,SERC
2017-03-16 16:06:00,4.19,18.21,10.97,10.62,112.4,13.66,1.48,1.03,8.58,3.13,2.4,8.7,4.5,1,5.2,19.45,6.4,NA,SERC
2017-03-16 16:12:00,4.17,18.19,10.96,10.61,112.7,13.69,1.48,1.03,8.58,2.99,2.7,10.1,5.2,3,5.2,19.3,6.4,NA,SERC
2017-03-16 16:18:00,4.16,18.18,10.95,10.61,112.6,13.69,1.48,1.03,8.58,3.19,2.6,9.5,4.9,2,5.2,19.48,6.4,NA,SERC
2017-03-16 16:24:00,4.17,18.18,10.94,10.6,112.8,13.71,1.48,1.03,8.58,3.05,3,11.2,5.7,5,5.2,19.43,6.4,NA,SERC
2017-03-16 16:30:00,4.17,18.17,10.94,10.6,113,13.73,1.48,1.03,8.58,3.07,3.1,11.5,5.5,4,5.2,19.37,6.4,NA,SERC
2017-03-16 16:36:00,4.14,18.16,10.93,10.59,112.8,13.71,1.48,1.03,8.58,3.21,2.6,9.8,5.1,3,5.2,19.42,6.4,NA,SERC
2017-03-16 16:42:00,4.14,18.16,10.93,10.59,112.5,13.69,1.48,1.03,8.57,3.28,2.8,10.3,5.2,3,5.3,19.68,6.4,NA,SERC
2017-03-16 16:48:00,4.12,18.17,10.93,10.6,112.3,13.67,1.48,1.03,8.57,3.19,2.9,10.9,5.6,4,5.2,19.51,6.4,NA,SERC
2017-03-16 16:54:00,4.07,18.19,10.92,10.6,111.8,13.62,1.48,1.03,8.56,3.2,3,11.2,5.7,5,5.2,19.45,6.4,NA,SERC
2017-03-16 17:00:00,4.05,18.2,10.92,10.61,111.6,13.61,1.48,1.03,8.56,3.09,3.1,11.6,5.8,5,5.2,19.42,6.4,NA,SERC
2017-03-16 17:06:00,4.07,18.21,10.93,10.62,111.7,13.6,1.49,1.04,8.56,3.09,3.4,12.7,6.4,7,5.2,19.5,6.4,NA,SERC
2017-03-16 17:12:00,4.1,18.22,10.95,10.63,111.9,13.62,1.49,1.04,8.56,3.24,3.7,13.8,7.1,9,5.2,19.39,6.4,NA,SERC
2017-03-16 17:18:00,4.13,18.23,10.97,10.64,111.9,13.61,1.49,1.04,8.56,2.99,3.6,13.4,7,8,5.2,19.25,6.4,NA,SERC
2017-03-16 17:24:00,4.13,18.24,10.97,10.64,111.9,13.61,1.49,1.04,8.56,2.9,4,14.9,7.6,10,5.2,19.19,6.4,NA,SERC
2017-03-16 17:30:00,4.12,18.24,10.97,10.64,111.8,13.6,1.49,1.04,8.56,3.07,4.2,15.5,8,12,5.1,19.04,6.4,NA,SERC
2017-03-16 17:36:00,4.06,18.23,10.94,10.63,111.4,13.57,1.49,1.04,8.55,3.07,4,14.9,7.7,10,5.2,19.46,6.4,NA,SERC
2017-03-16 17:42:00,4.01,18.23,10.92,10.63,111.1,13.56,1.49,1.04,8.55,3.13,4.2,15.5,7.8,11,5.2,19.33,6.4,NA,SERC
2017-03-16 17:48:00,3.97,18.24,10.91,10.63,110.9,13.55,1.5,1.04,8.55,3.01,4.5,16.8,8.6,13,5.2,19.35,6.4,NA,SERC
2017-03-16 17:54:00,3.91,18.26,10.9,10.64,110.6,13.53,1.5,1.04,8.54,3.05,4.7,17.4,9,14,5.2,19.19,6.4,NA,SERC
2017-03-16 18:00:00,3.88,18.24,10.88,10.63,110.5,13.52,1.5,1.04,8.54,3.05,5,18.4,9.4,16,5.2,19.4,6.4,NA,SERC
2017-03-16 18:06:00,3.89,18.24,10.88,10.63,110.4,13.51,1.5,1.05,8.54,3.05,5.1,19.1,9.8,17,5.2,19.43,6.4,NA,SERC
2017-03-16 18:12:00,3.88,18.24,10.88,10.63,110.3,13.51,1.5,1.05,8.54,3.03,5.2,19.4,9.9,17,5.2,19.4,6.4,NA,SERC
2017-03-16 18:18:00,3.92,18.25,10.9,10.64,110.6,13.53,1.5,1.05,8.55,3.04,5.4,20,10.2,18,5.2,19.35,6.4,NA,SERC
2017-03-16 18:24:00,3.9,18.25,10.9,10.64,110.6,13.53,1.5,1.05,8.55,3.06,5.4,20,10.2,18,5.2,19.37,6.4,NA,SERC
2017-03-16 18:30:00,3.89,18.25,10.89,10.64,110.5,13.52,1.5,1.05,8.55,3.04,5.4,20.1,10.5,19,5.2,19.34,6.4,NA,SERC
2017-03-16 18:36:00,3.87,18.26,10.89,10.64,110.3,13.5,1.5,1.05,8.54,2.9,5.5,20.4,10.5,19,5.2,19.37,6.4,NA,SERC
2017-03-16 18:42:00,3.85,18.25,10.88,10.64,110.2,13.5,1.51,1.05,8.54,2.95,5.7,21.1,10.7,20,5.2,19.35,6.4,NA,SERC
2017-03-16 18:48:00,3.84,18.25,10.87,10.63,110,13.48,1.51,1.05,8.54,3.11,5.6,20.9,10.7,20,5.2,19.47,6.4,NA,SERC
2017-03-16 18:54:00,3.82,18.26,10.87,10.64,110,13.49,1.51,1.05,8.54,3.05,5.6,20.7,10.6,19,5.2,19.36,6.4,NA,SERC
2017-03-16 19:00:00,3.79,18.26,10.86,10.64,109.8,13.47,1.51,1.05,8.54,3.1,5.6,20.9,10.6,19,5.2,19.44,6.4,NA,SERC
2017-03-16 19:06:00,3.8,18.25,10.86,10.63,109.9,13.48,1.51,1.05,8.54,2.98,5.6,20.9,10.7,20,5.2,19.46,6.4,NA,SERC
2017-03-16 19:12:00,3.79,18.25,10.86,10.63,109.8,13.47,1.51,1.05,8.54,2.99,5.5,20.5,10.7,20,5.2,19.53,6.4,NA,SERC
2017-03-16 19:18:00,3.77,18.25,10.85,10.63,109.7,13.47,1.51,1.05,8.54,3.01,5.5,20.6,10.6,19,5.2,19.5,6.4,NA,SERC
2017-03-16 19:24:00,3.8,18.25,10.86,10.63,109.8,13.47,1.51,1.05,8.54,2.94,5.7,21.2,10.9,20,5.2,19.52,6.4,NA,SERC
2017-03-16 19:30:00,3.8,18.24,10.86,10.63,109.7,13.45,1.51,1.05,8.54,3.13,5.8,21.4,10.8,20,5.2,19.53,6.4,NA,SERC
2017-03-16 19:36:00,3.81,18.24,10.86,10.63,109.7,13.46,1.51,1.06,8.54,3.16,5.7,21.1,11.1,21,5.3,19.71,6.4,NA,SERC
2017-03-16 19:42:00,3.79,18.25,10.86,10.63,109.7,13.46,1.52,1.06,8.54,2.92,5.8,21.6,10.9,20,5.3,19.6,6.4,NA,SERC
2017-03-16 19:48:00,3.78,18.24,10.85,10.63,109.7,13.46,1.52,1.06,8.54,3.17,5.8,21.4,11.2,21,5.2,19.55,6.4,NA,SERC
2017-03-16 19:54:00,3.76,18.25,10.84,10.63,109.6,13.45,1.52,1.06,8.54,3.4,5.6,20.8,10.6,19,5.2,19.44,6.4,NA,SERC
2017-03-16 20:00:00,3.76,18.25,10.84,10.63,109.5,13.45,1.52,1.06,8.54,3.09,5.6,20.7,10.5,19,5.3,19.74,6.4,NA,SERC
2017-03-16 20:06:00,3.75,18.25,10.84,10.63,109.4,13.44,1.52,1.06,8.53,2.93,5.8,21.4,11,20,5.2,19.5,6.4,NA,SERC
2017-03-16 20:12:00,3.75,18.26,10.85,10.63,109.3,13.42,1.52,1.06,8.53,2.98,5.8,21.4,10.9,20,5.3,19.72,6.4,NA,SERC
2017-03-16 20:18:00,3.75,18.26,10.85,10.64,109.4,13.44,1.52,1.06,8.53,2.96,5.8,21.6,11,20,5.3,19.58,6.4,NA,SERC
2017-03-16 20:24:00,3.76,18.26,10.85,10.64,109.5,13.44,1.52,1.06,8.54,3.46,5.5,20.2,10.6,19,5.3,19.61,6.4,NA,SERC
2017-03-16 20:30:00,3.76,18.26,10.85,10.64,109.4,13.44,1.52,1.06,8.54,3.14,5.8,21.7,11.1,21,5.3,19.64,6.4,NA,SERC
2017-03-16 20:36:00,3.76,18.26,10.85,10.64,109.4,13.44,1.53,1.06,8.54,2.89,5.6,20.7,10.8,20,5.2,19.47,6.4,NA,SERC
2017-03-16 20:42:00,3.76,18.26,10.85,10.64,109.5,13.45,1.53,1.06,8.54,3.03,4.8,17.6,10.3,18,5.2,19.51,6.4,NA,SERC
2017-03-16 20:48:00,3.76,18.26,10.85,10.64,109.4,13.44,1.53,1.06,8.54,2.71,6.2,23,10.9,20,5.2,19.19,6.4,NA,SERC
2017-03-16 20:54:00,3.76,18.26,10.85,10.64,109.5,13.45,1.53,1.06,8.54,2.99,5.6,20.7,10.9,20,5.2,19.55,6.4,NA,SERC
2017-03-16 21:00:00,3.76,18.26,10.85,10.64,109.6,13.45,1.53,1.07,8.54,2.7,5.2,19.3,10.4,19,5.2,19.51,6.4,NA,SERC
2017-03-16 21:06:00,3.77,18.26,10.86,10.64,109.5,13.44,1.53,1.07,8.54,2.66,4.9,18.1,9.3,15,5.2,19.44,6.4,NA,SERC
2017-03-16 21:12:00,3.76,18.26,10.86,10.64,109.4,13.43,1.53,1.07,8.54,2.88,4.1,15.2,8.5,13,5.2,19.4,6.4,NA,SERC
2017-03-16 21:18:00,3.75,18.27,10.85,10.64,109.3,13.43,1.53,1.07,8.54,3.17,5.4,20,9.7,17,5.2,19.52,6.4,NA,SERC
2017-03-16 21:24:00,3.75,18.27,10.85,10.64,109.4,13.43,1.53,1.07,8.54,2.92,5.1,19,9.9,17,5.3,19.59,6.4,NA,SERC
2017-03-16 21:30:00,3.74,18.27,10.85,10.64,109.3,13.43,1.53,1.07,8.54,3,5.9,22,11.4,22,5.3,19.61,6.4,NA,SERC
2017-03-16 21:36:00,3.7,18.27,10.84,10.64,109.3,13.44,1.53,1.07,8.54,3.17,5.9,22,11.2,21,5.2,19.46,6.4,NA,SERC
2017-03-16 21:42:00,3.71,18.26,10.84,10.64,109.4,13.44,1.53,1.07,8.54,2.99,5.8,21.4,11.3,21,5.3,19.85,6.4,NA,SERC
2017-03-16 21:48:00,3.71,18.26,10.84,10.64,109.3,13.44,1.53,1.07,8.54,2.97,5.5,20.3,10.9,20,5.3,19.7,6.4,NA,SERC
2017-03-16 21:54:00,3.72,18.26,10.84,10.64,109.3,13.43,1.53,1.07,8.54,2.84,4.4,16.4,9.1,15,5.3,19.61,6.4,NA,SERC
2017-03-16 22:00:00,3.72,18.26,10.84,10.64,109.3,13.44,1.53,1.07,8.54,3.35,4.2,15.5,8.1,12,5.2,19.55,6.4,NA,SERC
2017-03-16 22:06:00,3.71,18.26,10.84,10.64,109.2,13.43,1.53,1.07,8.54,2.8,4.5,16.8,8.8,14,5.2,19.26,6.4,NA,SERC
2017-03-16 22:12:00,3.71,18.26,10.83,10.64,109.3,13.44,1.53,1.07,8.54,3.4,4.6,17,9,14,5.2,19.26,6.4,NA,SERC
2017-03-16 22:18:00,3.71,18.26,10.84,10.64,109.2,13.42,1.53,1.07,8.54,2.96,5.3,19.9,10.6,19,5.2,19.45,6.4,NA,SERC
2017-03-16 22:24:00,3.73,18.26,10.84,10.64,109.2,13.42,1.53,1.07,8.54,3.03,5.1,19,10.2,18,5.2,19.36,6.4,NA,SERC
2017-03-16 22:30:00,3.73,18.26,10.84,10.64,109.2,13.42,1.53,1.07,8.54,3.07,5.9,21.9,11.4,22,5.2,19.46,6.4,NA,SERC
2017-03-16 22:36:00,3.67,18.27,10.83,10.64,109.1,13.42,1.53,1.07,8.53,2.95,6,22.4,11.8,23,5.2,19.55,6.4,NA,SERC
2017-03-16 22:42:00,3.72,18.22,10.82,10.61,108.9,13.39,1.53,1.07,8.53,2.64,6.1,22.7,11.9,23,5.2,19.51,6.4,NA,SERC
2017-03-16 22:48:00,3.73,18.25,10.83,10.63,109.1,13.4,1.53,1.07,8.53,2.84,6,22.4,11.9,23,5.3,19.68,6.4,NA,SERC
2017-03-16 22:54:00,3.78,18.25,10.85,10.63,109.4,13.42,1.53,1.07,8.54,3.33,6,22.4,11.7,22,5.2,19.27,6.4,NA,SERC
2017-03-16 23:00:00,3.77,18.25,10.85,10.63,109.2,13.41,1.54,1.07,8.54,3.36,5.7,21.3,10.6,19,5.2,19.51,6.4,NA,SERC
2017-03-16 23:06:00,3.73,18.26,10.84,10.63,108.9,13.39,1.54,1.07,8.53,2.86,4.9,18.4,10.2,18,5.2,19.52,6.4,NA,SERC
2017-03-16 23:12:00,3.71,18.26,10.83,10.64,108.7,13.37,1.54,1.07,8.53,3.04,5.3,19.6,10.2,18,5.2,19.22,6.4,NA,SERC
2017-03-16 23:18:00,3.71,18.26,10.83,10.63,108.8,13.37,1.54,1.07,8.53,2.87,5.1,18.8,10.2,18,5.2,19.28,6.4,NA,SERC
2017-03-16 23:24:00,3.66,18.26,10.82,10.64,108.5,13.36,1.54,1.07,8.53,3.15,5,18.6,9.9,17,5.2,19.57,6.4,NA,SERC
2017-03-16 23:30:00,3.66,18.26,10.82,10.63,108.5,13.36,1.54,1.07,8.53,2.77,4.5,16.7,9.8,17,5.3,19.69,6.4,NA,SERC
2017-03-16 23:36:00,3.62,18.26,10.8,10.63,108.3,13.35,1.54,1.07,8.53,3.27,5,18.5,10,17,5.2,19.26,6.4,NA,SERC
2017-03-16 23:42:00,3.63,18.26,10.81,10.63,108.5,13.37,1.54,1.07,8.53,2.6,4.9,18.1,9.7,17,5.3,19.93,6.4,NA,SERC
2017-03-16 23:48:00,3.62,18.26,10.8,10.63,108.4,13.36,1.54,1.07,8.53,3.61,4,14.9,8,11,5.3,19.94,6.4,NA,SERC
2017-03-16 23:54:00,3.61,18.26,10.8,10.63,108.3,13.35,1.54,1.07,8.53,3.01,5.1,19.1,10.3,18,5.3,19.61,6.4,NA,SERC
2017-03-17 00:00:00,3.61,18.26,10.8,10.63,108.2,13.33,1.54,1.07,8.53,2.86,5.5,20.3,11,21,5.3,19.73,6.4,NA,SERC
2017-03-17 00:06:00,3.63,18.26,10.8,10.63,108.2,13.34,1.54,1.07,8.53,2.89,4.6,17.2,9.8,17,5.3,19.57,6.4,NA,SERC
2017-03-17 00:12:00,3.65,18.26,10.81,10.63,108,13.3,1.54,1.07,8.52,3.02,4.1,15.1,8.2,12,5.3,19.79,6.4,NA,SERC
2017-03-17 00:18:00,3.68,18.26,10.82,10.63,108.2,13.32,1.54,1.07,8.53,2.62,5,18.4,9,14,5.2,19.42,6.4,NA,SERC
2017-03-17 00:24:00,3.66,18.26,10.82,10.63,108.1,13.31,1.54,1.07,8.53,2.73,5,18.5,10.1,18,5.2,19.41,6.4,NA,SERC
2017-03-17 00:30:00,3.64,18.26,10.81,10.63,108.3,13.33,1.54,1.07,8.53,2.75,6,22.3,11.3,21,5.3,19.66,6.4,NA,SERC
2017-03-17 00:36:00,3.67,18.27,10.83,10.64,108.6,13.37,1.54,1.07,8.53,2.53,6,22.1,11.9,23,5.3,19.66,6.4,NA,SERC
2017-03-17 00:42:00,3.54,18.26,10.77,10.63,108.2,13.36,1.54,1.07,8.53,2.72,5.9,22,11.7,23,5.2,19.21,6.4,NA,SERC
2017-03-17 00:48:00,3.55,18.25,10.77,10.62,108,13.34,1.54,1.07,8.53,2.85,6.1,22.6,11.8,23,5.2,19.54,6.4,NA,SERC
2017-03-17 00:54:00,3.6,18.25,10.79,10.62,108.3,13.35,1.54,1.07,8.53,2.99,5.5,20.3,11.3,21,5.2,19.46,6.4,NA,SERC
2017-03-17 01:00:00,3.6,18.26,10.8,10.63,108.2,13.35,1.54,1.07,8.53,2.7,4.4,16.2,9.2,15,5.3,19.64,6.4,NA,SERC
2017-03-17 01:06:00,3.58,18.26,10.79,10.63,108.1,13.33,1.54,1.07,8.53,2.82,5,18.6,10.1,18,5.2,19.49,6.4,NA,SERC
2017-03-17 01:12:00,3.59,18.26,10.79,10.63,108.3,13.35,1.54,1.07,8.53,3.13,4.1,15.1,7.5,10,5.3,19.84,6.4,NA,SERC
2017-03-17 01:18:00,3.59,18.26,10.79,10.63,108.1,13.33,1.54,1.07,8.53,3.04,6.2,22.9,12.8,26,5.3,19.77,6.4,NA,SERC
2017-03-17 01:24:00,3.57,18.27,10.79,10.63,108,13.32,1.54,1.07,8.53,2.78,5.4,20,10.1,18,5.3,19.65,6.4,NA,SERC
2017-03-17 01:30:00,3.54,18.27,10.78,10.63,107.7,13.29,1.54,1.07,8.53,3.11,5.1,18.8,9.9,17,5.2,19.3,6.4,NA,SERC
2017-03-17 01:36:00,3.54,18.26,10.78,10.63,107.6,13.29,1.54,1.07,8.52,3.44,5.2,19.3,10.3,18,5.3,19.88,6.4,NA,SERC
2017-03-17 01:42:00,3.51,18.27,10.77,10.63,107.4,13.27,1.54,1.07,8.52,2.95,5,18.5,9.9,17,5.3,19.8,6.4,NA,SERC
2017-03-17 01:48:00,3.47,18.27,10.75,10.63,107.3,13.27,1.54,1.07,8.52,2.92,5.1,18.8,10,17,5.3,19.96,6.4,NA,SERC
2017-03-17 01:54:00,3.4,18.27,10.73,10.63,107.1,13.27,1.54,1.07,8.52,2.85,4.9,18.1,9.9,17,5.3,19.84,6.4,NA,SERC
2017-03-17 02:00:00,3.39,18.26,10.73,10.62,107.2,13.29,1.54,1.08,8.52,2.87,5.3,19.7,10.6,19,5.3,19.91,6.4,NA,SERC
2017-03-17 02:06:00,3.4,18.27,10.73,10.63,107.2,13.29,1.55,1.08,8.52,2.89,5.1,19,10.8,20,5.3,19.84,6.4,NA,SERC
2017-03-17 02:12:00,3.38,18.27,10.73,10.63,107.1,13.28,1.55,1.08,8.51,2.8,5.2,19.2,10.3,18,5.3,19.89,6.4,NA,SERC
2017-03-17 02:18:00,3.43,18.26,10.74,10.62,107.3,13.28,1.55,1.08,8.52,2.98,5.2,19.2,9.9,17,5.4,19.98,6.4,NA,SERC
2017-03-17 02:24:00,3.45,18.26,10.75,10.63,107.1,13.26,1.55,1.08,8.52,2.92,5.6,21,10.2,18,5.3,19.64,6.4,NA,SERC
2017-03-17 02:30:00,3.47,18.26,10.75,10.63,107.1,13.26,1.55,1.08,8.52,2.96,5.2,19.3,10.4,19,5.2,19.52,6.4,NA,SERC
2017-03-17 02:36:00,3.44,18.27,10.75,10.63,107.1,13.26,1.56,1.09,8.52,2.96,5,18.4,9.8,17,5.3,19.96,6.4,NA,SERC
2017-03-17 02:42:00,3.41,18.27,10.73,10.63,107,13.26,1.56,1.09,8.52,2.72,5.2,19.2,10.3,18,5.3,19.9,6.4,NA,SERC
2017-03-17 02:48:00,3.45,18.26,10.74,10.62,106.7,13.21,1.56,1.09,8.52,2.83,5.1,19,10,17,5.3,19.74,6.4,NA,SERC
2017-03-17 02:54:00,3.61,18.25,10.8,10.63,106.8,13.16,1.57,1.09,8.51,3.31,5.8,21.6,11.6,22,5.2,19.28,6.4,NA,SERC
2017-03-17 03:00:00,3.72,18.3,10.86,10.66,107.1,13.16,1.57,1.09,8.52,3.07,6.7,25,14.2,30,5.3,19.63,6.4,NA,SERC
2017-03-17 03:06:00,3.77,18.26,10.86,10.64,108.2,13.28,1.57,1.09,8.54,3.22,7,26.1,14.1,30,5.3,19.69,6.4,NA,SERC
2017-03-17 03:12:00,3.94,18.3,10.94,10.67,108.8,13.29,1.57,1.1,8.54,3.06,6.8,25.3,13.5,28,5.3,19.7,6.4,NA,SERC
2017-03-17 03:18:00,3.68,18.3,10.85,10.66,108.1,13.31,1.57,1.1,8.53,3.13,7,26.2,13.5,28,5.3,19.61,6.4,NA,SERC
2017-03-17 03:24:00,3.48,18.3,10.78,10.65,107.7,13.32,1.58,1.1,8.53,2.56,5.3,19.8,10.1,18,5.3,19.69,6.4,NA,SERC
2017-03-17 03:30:00,3.51,18.28,10.78,10.64,106.7,13.18,1.58,1.1,8.53,2.75,5.3,19.8,10.4,19,5.3,19.75,6.4,NA,SERC
2017-03-17 03:36:00,3.71,18.31,10.86,10.67,108.1,13.29,1.58,1.1,8.54,2.76,6,22.1,11.8,23,5.1,19.09,6.4,NA,SERC
2017-03-17 03:42:00,3.75,18.29,10.87,10.66,108.5,13.32,1.58,1.1,8.54,2.92,5.8,21.5,11.7,22,5.2,19.24,6.4,NA,SERC
2017-03-17 03:48:00,3.65,18.32,10.85,10.67,107.9,13.28,1.58,1.1,8.54,3.15,6.2,22.9,10.4,19,5.2,19.25,6.4,NA,SERC
2017-03-17 03:54:00,3.53,18.3,10.8,10.66,107.9,13.33,1.58,1.1,8.53,2.78,5.7,21.4,11,20,5.2,19.3,6.4,NA,SERC
2017-03-17 04:00:00,3.66,18.3,10.84,10.66,107.9,13.28,1.58,1.1,8.54,2.66,6,22.3,11.4,22,5.2,19.3,6.4,NA,SERC
2017-03-17 04:06:00,3.67,18.3,10.84,10.66,107.9,13.28,1.58,1.1,8.54,2.93,5.9,21.8,11.1,21,5.1,19.08,6.4,NA,SERC
2017-03-17 04:12:00,3.73,18.3,10.87,10.66,108.2,13.29,1.59,1.11,8.54,2.85,6.4,23.7,12.3,24,5.2,19.21,6.4,NA,SERC
2017-03-17 04:18:00,3.82,18.3,10.9,10.66,108.5,13.3,1.59,1.11,8.54,3.12,6.6,24.6,13.2,27,5.1,19.07,6.4,NA,SERC
2017-03-17 04:24:00,3.83,18.3,10.9,10.66,108.5,13.29,1.59,1.11,8.54,2.93,5.9,22.1,12,23,5.1,18.97,6.4,NA,SERC
2017-03-17 04:30:00,3.84,18.29,10.9,10.66,108.4,13.28,1.59,1.11,8.54,3.09,6.2,23.1,12.2,24,5.2,19.21,6.4,NA,SERC
2017-03-17 04:36:00,3.86,18.29,10.91,10.66,108.3,13.26,1.59,1.11,8.54,2.97,7.1,26.6,14.9,32,5.2,19.18,6.4,NA,SERC
2017-03-17 04:42:00,3.84,18.29,10.9,10.66,108.3,13.27,1.59,1.11,8.54,3.03,6.6,24.7,12.7,26,5.1,19.07,6.4,NA,SERC
2017-03-17 04:48:00,3.85,18.3,10.91,10.67,108.2,13.26,1.59,1.11,8.54,3.15,6.6,24.6,12.7,25,5.1,19.01,6.4,NA,SERC
2017-03-17 04:54:00,3.85,18.3,10.91,10.67,108,13.23,1.59,1.11,8.54,2.98,6.9,25.6,13.1,27,5.1,19.11,6.4,NA,SERC
2017-03-17 05:00:00,3.84,18.31,10.91,10.67,108,13.23,1.59,1.11,8.53,3.21,6.7,24.9,12.9,26,5.2,19.22,6.4,NA,SERC
2017-03-17 05:06:00,3.78,18.31,10.89,10.67,107.7,13.21,1.59,1.11,8.53,3.32,6.6,24.7,12.6,25,5.2,19.25,6.4,NA,SERC
2017-03-17 05:12:00,3.52,18.28,10.78,10.64,107.2,13.25,1.59,1.11,8.53,3.4,6.3,23.4,12.5,25,5.3,19.71,6.4,NA,SERC
2017-03-17 05:18:00,3.47,18.28,10.76,10.64,107.1,13.25,1.6,1.11,8.53,3.04,5.7,21,11.1,21,5.2,19.34,6.4,NA,SERC
2017-03-17 05:24:00,3.45,18.28,10.76,10.64,107.1,13.25,1.6,1.11,8.53,3.85,5.9,21.7,11,20,5.3,19.72,6.4,NA,SERC
2017-03-17 05:30:00,3.43,18.28,10.75,10.64,106.8,13.23,1.6,1.11,8.53,3.14,5.7,21.1,11.3,21,5.3,19.79,6.4,NA,SERC
2017-03-17 05:36:00,3.42,18.29,10.75,10.64,106.7,13.22,1.6,1.11,8.52,3.06,6,22.5,11.7,23,5.2,19.49,6.4,NA,SERC
2017-03-17 05:42:00,3.39,18.28,10.73,10.63,106.6,13.22,1.6,1.11,8.52,2.82,5.5,20.5,11,20,5.3,19.65,6.4,NA,SERC
2017-03-17 05:48:00,3.4,18.27,10.73,10.63,106.7,13.23,1.6,1.11,8.52,2.74,5.7,21.1,10.8,20,5.3,19.65,6.4,NA,SERC
2017-03-17 05:54:00,3.42,18.29,10.75,10.64,106.5,13.19,1.6,1.12,8.52,3.03,5.3,19.5,8.7,14,5.3,19.67,6.4,NA,SERC
2017-03-17 06:00:00,3.35,18.27,10.72,10.63,106.5,13.21,1.6,1.12,8.52,2.86,5.8,21.4,11.5,22,5.3,19.82,6.4,NA,SERC
2017-03-17 06:06:00,3.29,18.27,10.69,10.62,106.3,13.21,1.6,1.12,8.53,3.21,5.8,21.6,10.5,19,5.3,19.76,6.4,NA,SERC
2017-03-17 06:12:00,3.31,18.24,10.69,10.61,106.5,13.23,1.6,1.12,8.52,2.87,6.2,23.2,11.8,23,5.3,19.85,6.4,NA,SERC
2017-03-17 06:18:00,3.41,18.28,10.74,10.64,106,13.13,1.6,1.12,8.52,2.92,4.9,18.2,10.4,19,5.3,19.65,6.4,NA,SERC
2017-03-17 06:24:00,3.08,18.27,10.62,10.62,106.1,13.26,1.6,1.12,8.52,2.9,5.5,20.3,10.5,19,5.4,20.02,6.4,NA,SERC
2017-03-17 06:30:00,3.13,18.26,10.63,10.61,106.3,13.27,1.6,1.12,8.53,2.94,5.3,19.7,10.2,18,5.3,19.95,6.4,NA,SERC
2017-03-17 06:36:00,3.13,18.25,10.63,10.61,106.3,13.27,1.61,1.12,8.53,3.12,5.4,20,10.1,18,5.3,19.68,6.4,NA,SERC
2017-03-17 06:42:00,3.13,18.26,10.63,10.61,106.4,13.28,1.61,1.12,8.53,2.92,5.3,19.7,9.6,16,5.3,19.85,6.4,NA,SERC
2017-03-17 06:48:00,3.16,18.26,10.64,10.61,106.3,13.26,1.61,1.12,8.53,3.03,4.9,18.1,9.2,15,5.3,19.88,6.4,NA,SERC
2017-03-17 06:54:00,3.16,18.26,10.64,10.61,106.4,13.27,1.61,1.12,8.53,2.89,4.2,15.4,8,12,5.4,20.11,6.4,NA,SERC
2017-03-17 07:00:00,3.14,18.26,10.64,10.61,106.3,13.27,1.61,1.12,8.53,2.67,4.4,16.3,8.1,12,5.3,19.81,6.4,NA,SERC
2017-03-17 07:06:00,3.22,18.25,10.66,10.61,106.5,13.26,1.61,1.12,8.53,3.21,5.1,18.8,9.7,17,5.3,19.86,6.4,NA,SERC
2017-03-17 07:12:00,3.19,18.27,10.66,10.62,106.2,13.24,1.61,1.12,8.53,2.92,4.2,15.4,7.5,10,5.3,19.96,6.4,NA,SERC
2017-03-17 07:18:00,3.22,18.27,10.67,10.62,106.3,13.24,1.61,1.12,8.53,3.56,4.2,15.5,8.1,12,5.3,19.65,6.4,NA,SERC
2017-03-17 07:24:00,3.21,18.27,10.66,10.62,106.4,13.25,1.61,1.12,8.53,3.13,5.3,19.6,10.2,18,5.3,19.69,6.4,NA,SERC
